fecha,hora,operador,tipo_de_avion,ruta,pasajeros_a_bordo,personal_a_bordo,total_a_bordo,pasajeros_fallecidos,personal_fallecido,ground,total_fallecidos,año,dia,mes
1966-2-18,02:04:00,Belgian International Air Services,Douglas DC-6B,"Near Milan, Italy",1.0,3.0,4.0,1.0,3.0,0.0,4.0,1966,18,2
1966-3-04,20:15:00,Canadian Pacific Air Lines,McDonnell Douglas DC-8-43,"Near Tokyo, Japan",62.0,10.0,72.0,54.0,10.0,0.0,64.0,1966,4,3
1966-3-05,14:15:00,British Overseas Airways,Boeing B-707-436,"Near Gotemba City, Mt. Fuji, Japan",113.0,11.0,124.0,113.0,11.0,0.0,124.0,1966,5,3
1966-3-10,,Trans Mediterranean Airways,Douglas DC-6A,"Athens, Greece",0.0,5.0,5.0,0.0,5.0,0.0,5.0,1966,10,3
1966-3-10,17:14:00,Pacific Western,Grumman G-21A,"Reef Island, Alaska",6.0,1.0,7.0,6.0,0.0,0.0,6.0,1966,10,3
1966-3-18,18:40:00,United Arab Airlines,Antonov AN-24B,"Cairo, Egypt",25.0,5.0,30.0,25.0,5.0,0.0,30.0,1966,18,3
1966-3-20,,Servicios Americanos,Curtiss C-46F,"Asuncion, Paraguay",0.0,2.0,2.0,0.0,2.0,0.0,2.0,1966,20,3
1966-4-22,20:30:00,American Flyers Airline,Lockheed 188C Electra,"Near Ardmore, Oklahoma",93.0,5.0,98.0,78.0,5.0,0.0,83.0,1966,22,4
1966-4-23,08:03:00,Aeroflot,Ilyushin IL-14,"Off Baku, Azerbaijan",28.0,5.0,33.0,28.0,5.0,0.0,33.0,1966,23,4
1966-4-27,08:05:00,LANSA,Lockheed 749A Constellation,"Tomas, Peru",43.0,6.0,49.0,43.0,6.0,0.0,49.0,1966,27,4
1966-5-04,08:00:00,Military - U.S. Army,Boeing CH47A (helicopter),"Near Di Linh, South Vietnam",17.0,3.0,20.0,17.0,3.0,0.0,20.0,1966,4,5
1966-6-20,,Norair,Curtis C-46E-1-CS Commando,"Lac Peribonka, QC, Canada",0.0,2.0,2.0,0.0,2.0,0.0,2.0,1966,20,6
1966-6-29,12:04:00,Philippine Air Lines,Douglas DC-3,"Sablayan, Philippines",24.0,2.0,26.0,22.0,2.0,0.0,24.0,1966,29,6
1966-7-04,15:59:00,Air New Zealand,Douglas DC-8-52,"Auckland, New Zealand",0.0,5.0,5.0,0.0,2.0,0.0,2.0,1966,4,7
1966-7-11,,Aeropesca Colombia,Curtiss C-46D,"Cerro el Planchon, Chile",0.0,8.0,8.0,0.0,8.0,0.0,8.0,1966,11,7
1966-7-11,20:50:00,Alamo Airways,de Havilland 104-6A,"Hideaway Park, Colorado",2.0,1.0,3.0,2.0,1.0,0.0,3.0,1966,11,7
1966-7-15,,Military - Pakistan Air Force,Lockheed C-130B Hercules,Pakistan,0.0,10.0,10.0,0.0,10.0,0.0,10.0,1966,15,7
1966-7-24,18:27:00,Private - Mainline Aviation,Beechcraft H50,"Near Munster, Indiana",3.0,1.0,4.0,3.0,1.0,0.0,4.0,1966,24,7
1966-8-03,,Lloyd Aéreo Boliviano,Curtiss C-46D,"Benito, Bolivia",0.0,3.0,3.0,0.0,3.0,0.0,3.0,1966,3,8
1966-8-06,23:12:00,Braniff Airlines,BAC One-Eleven 203AE,"Near Falls City, Nebraska",38.0,4.0,42.0,38.0,4.0,0.0,42.0,1966,6,8
1966-8-11,,Tarom,Ilyushin IL-14,"Near Sibiu, Romania",20.0,4.0,24.0,20.0,4.0,0.0,24.0,1966,11,8
1966-8-17,18:30:00,Aerovias Halcon,Curtiss C-46F-1-CU,"Puertos Lobos, Argentina",12.0,4.0,16.0,0.0,1.0,0.0,1.0,1966,17,8
1966-8-17,,Military - U.S. Marine Corps,Chance Vought F-8E,"Near Da Nang, South Vietnam",0.0,1.0,1.0,0.0,0.0,33.0,0.0,1966,17,8
1966-8-21,10:35:00,Alaska Coastal Airlines,Grumman G-21 Goose,"Near Juneau, Alaska",8.0,1.0,9.0,8.0,1.0,0.0,9.0,1966,21,8
1966-9-01,00:47:00,Britannia Airways,Bristol Britannia 102,"Near Ljubljana, Slovenia, Yugoslavia",110.0,7.0,117.0,92.0,6.0,0.0,98.0,1966,1,9
1966-9-04,,Indian Airlines,Sud Aviation SE-210 Caravelle,"Mumbai, Indian",0.0,4.0,4.0,0.0,4.0,0.0,4.0,1966,4,9
1966-9-16,08:25:00,Iberia Airlines,Douglas DC-3,"Off Tenerife, Canary Islands, Spain",24.0,3.0,27.0,1.0,0.0,0.0,1.0,1966,16,9
1966-9-22,03:15:00,Avianca,Douglas DC-4,"Bogota, Colombia",0.0,2.0,2.0,0.0,2.0,0.0,2.0,1966,22,9
1966-9-22,13:03:00,Ansett ANA,Vickers Viscount 832,"Winton, Australia",20.0,4.0,24.0,20.0,4.0,0.0,24.0,1966,22,9
1966-10-01,19:10:00,West Coast Airlines,McDonnell Douglas DC-9-14,"Near Wemme, Oregon",13.0,5.0,18.0,13.0,5.0,0.0,18.0,1966,1,10
1966-10-04,,Military - U.S. Army,de Havilland Canada CV-2B Caribou,"An Khe, Vietnam",28.0,4.0,32.0,10.0,4.0,0.0,14.0,1966,4,10
1966-10-08,13:30:00,Petroleum Helicopter,Bell 204B helicopter,"Off Morgan City, Louisiana",10.0,1.0,11.0,10.0,1.0,0.0,11.0,1966,8,10
1966-11-11,01:43:00,Military - U.S. Air Force,Lockheed EC-121H,"Off Chatham, Massachusetts",15.0,4.0,19.0,15.0,4.0,0.0,19.0,1966,11,11
1966-11-13,20:30:00,All Nippon Airways,NAMC-YS-11-111,"Off Matsuyama, Japan",45.0,5.0,50.0,45.0,5.0,0.0,50.0,1966,13,11
1966-11-15,02:42:00,Pan American Airways,Boeing 727-21,"Near Dallgow, Germany",0.0,3.0,3.0,0.0,3.0,0.0,3.0,1966,15,11
1966-11-20,06:06:00,Piedmont Airlines,Martin 404,"Near New Bern, North Carolina",0.0,3.0,3.0,0.0,3.0,0.0,3.0,1966,20,11
1966-11-22,12:20:00,Aden Airways,Douglas DC-3,"Near Aden, Yemen",27.0,3.0,30.0,27.0,3.0,0.0,30.0,1966,22,11
1966-11-24,16:30:00,Transportno Aviatsionno Bulgaro-Soviet Obshchestvo,Ilyushin IL-18B,"Near Bratislava, Czechoslovakia",74.0,8.0,82.0,74.0,8.0,0.0,82.0,1966,24,11
1966-11-26,19:20:00,Military - U.S. Air Force,Douglas C-47D,"Near Saigon, South Vietnam",25.0,6.0,31.0,25.0,6.0,0.0,31.0,1966,26,11
1966-11-26,14:24:00,Satena,Consolidated  PBY-5A Catalina,"Near La Pedrera, Colombia",10.0,3.0,13.0,9.0,3.0,0.0,12.0,1966,26,11
1966-12-02,,Aeroflot,Tupolev TU-114B,"Moscow, Russia",13.0,8.0,21.0,13.0,8.0,0.0,21.0,1966,2,12
1966-12-18,02:55:00,Aerocondor de Colombia,Lockheed L-1649A Starliner,"Bogota, Colombia",52.0,7.0,59.0,13.0,4.0,0.0,17.0,1966,18,12
1966-12-24,09:56:00,AVIANCA,Douglas C-47A-80-DL,"Cascubel River, Colombia",26.0,3.0,29.0,26.0,3.0,0.0,29.0,1966,24,12
1966-12-24,19:15:00,Flying Tiger Line,Canadair CL-44D4-1,"Binh Tahi, Da Nang, Vietnam",0.0,4.0,4.0,0.0,4.0,125.0,4.0,1966,24,12
1967-2-06,,Syrian Arab Airlines,Douglas DC-3,"Aleppo, Syria",,,19.0,,,0.0,1.0,1967,6,2
1967-2-07,,Misrair,Antonov AN-24,"Near Hourghada, UAR",,,30.0,,,0.0,30.0,1967,7,2
1967-2-09,05:15:00,Cubana de Aviacion,Antonov AN-12,"Near Mexico City, Mexico",6.0,4.0,10.0,6.0,4.0,0.0,10.0,1967,9,2
1967-2-16,13:21:00,Garuda Indonesia Airlines,Lockheed L-188C Electra,"Manado, Indonesia",55.0,8.0,63.0,22.0,0.0,0.0,22.0,1967,16,2
1967-2-20,08:45:00,Sahsa Airlines,Douglas DC-6,"Tegucigalpa, Honduras",50.0,5.0,55.0,4.0,0.0,0.0,4.0,1967,20,2
1967-2-28,19:18:00,Philippine Air Lines,Fokker F-27 Friendship 100,"Mactan, Philippines",16.0,4.0,20.0,8.0,4.0,0.0,12.0,1967,28,2
1967-3-05,20:07:00,Lake Central Airlines,Convair CV-580,"Near Marseille, Ohio",35.0,3.0,38.0,35.0,3.0,0.0,38.0,1967,5,3
1967-3-05,02:56:00,Varig,McDonnell Douglas DC-8-33,"Monrovia, Liberia",71.0,19.0,90.0,50.0,1.0,5.0,51.0,1967,5,3
1967-3-08,,Compagnie Air Transport,AT L98 Carvair,"Karachi, Pakistan",0.0,6.0,6.0,0.0,4.0,7.0,4.0,1967,8,3
1967-3-09,11:54:00,Trans World Airlines / Private,MD Douglas DC-9-15 / Beechcraft Baron-55,"Urbana, Ohio",21.0,5.0,26.0,21.0,5.0,0.0,26.0,1967,9,3
1967-3-10,16:20:00,Military - U.S. Navy,Douglas C-47J,"Near Phan Rang, South Vietnam",21.0,4.0,25.0,21.0,4.0,0.0,25.0,1967,10,3
1967-3-10,05:03:00,West Coast Airlines,Fairchild F-27,"Near Klamath Falls, Oregon",1.0,3.0,4.0,1.0,3.0,0.0,4.0,1967,10,3
1967-3-11,16:00:00,Aeralpi,de Havilland Canada DHC-6 Twin Otter 100,"Mt Visenti, Italy",3.0,2.0,5.0,2.0,2.0,0.0,4.0,1967,11,3
1967-3-12,14:28:00,Aeroflot,Ilyushin IL-14P,"Near Yakutsk, Russia",15.0,4.0,19.0,11.0,4.0,0.0,15.0,1967,12,3
1967-3-13,17:10:00,South African Airways,Vickers Viscount 818,"Off East London, South Africa",20.0,5.0,25.0,20.0,5.0,0.0,25.0,1967,13,3
1967-3-30,00:50:00,Delta Air Lines,McDonnell Douglas DC-8-51,"New Orleans, Louisiana",0.0,6.0,6.0,0.0,6.0,13.0,6.0,1967,30,3
1967-4-02,,Caribbean Airlines,Lockheed 18 Lodestar,"Off Lima, Peru",2.0,3.0,5.0,2.0,3.0,0.0,5.0,1967,2,4
1967-4-11,20:14:00,Air Algerie,Douglas DC-4,"Tamanrasset, Algeria",33.0,6.0,39.0,29.0,6.0,0.0,35.0,1967,11,4
1967-4-17,17:40:00,Military - Imperial Iranian Air Force,Lockheed C-130B,"Near Mamuniyeh, Iran",14.0,9.0,23.0,14.0,9.0,0.0,23.0,1967,17,4
1967-4-20,01:13:00,Globe Air,Bristol Britannia 175,"Near Nicosia, Cyprus",120.0,10.0,130.0,117.0,9.0,0.0,126.0,1967,20,4
1967-4-26,,AVIANCA,Douglas DC-3,"Near Sogamosa, Colombia",16.0,2.0,18.0,15.0,2.0,0.0,17.0,1967,26,4
1967-4-27,17:10:00,Pelita Air Service,Fokker F-27 Friendship 400,"Malaybalay, Philippines",18.0,3.0,21.0,16.0,3.0,0.0,19.0,1967,27,4
1967-5-01,16:20:00,Greylock Airways / Private,de Havilland DH-104 / Piper PA-28,"Flushing, New York",11.0,3.0,14.0,1.0,2.0,0.0,3.0,1967,1,5
1967-5-15,,Nordair,Curtiss C-46T,"Cape Dyer, Northwest Territories Canada",2.0,2.0,4.0,2.0,2.0,0.0,4.0,1967,15,5
1967-5-19,18:37:00,Air Canada,Douglas DC-8-54F,"Ottawa, Ontario, Canada",0.0,3.0,3.0,0.0,3.0,0.0,3.0,1967,19,5
1967-6-03,23:06:00,Air Ferry Ltd,Douglas C54A,"Mt. Canigou, near Roussillon, France",83.0,5.0,88.0,83.0,5.0,0.0,88.0,1967,3,6
1967-6-04,10:09:00,British Midland Airways,Canadair C-4 Argonaut,"Stockport, Cheshire, England",79.0,5.0,84.0,69.0,3.0,0.0,72.0,1967,4,6
1967-6-11,,Saudi Arabian Airlines,Douglas DC-3,"Jedda, Saudi Arabia",15.0,3.0,18.0,14.0,3.0,0.0,17.0,1967,11,6
1967-6-12,,Aeronaves de Mexico,Douglas DC-3A-197D,"Near La Paz, Mexico",0.0,4.0,4.0,0.0,3.0,2.0,3.0,1967,12,6
1967-6-12,17:58:00,Aer Turas,Bristol 170 Freighter 31E,"Dublin, Ireland",0.0,2.0,2.0,0.0,2.0,0.0,2.0,1967,12,6
1967-6-15,05:00:00,Military - Brazilian Air Force,Douglas C-47,"Near Coari, Brazil",20.0,5.0,25.0,16.0,4.0,0.0,20.0,1967,15,6
1967-6-17,19:30:00,Military - U.S. Air Force,Lockheed C-130B,"An Khe, South Vietnam",49.0,7.0,56.0,35.0,0.0,0.0,35.0,1967,17,6
1967-6-23,13:47:00,Mohawk Airlines,BAC One Eleven 204AF,"Blossburg, Pennsylvania",30.0,4.0,34.0,30.0,4.0,0.0,34.0,1967,23,6
1967-6-23,09:00:00,Military - U.S. Marine Corps/Military - U.S. Marine Corps,Bell UH-1B / Sikorsky CH53A helicopters,"Near Jacksonville, North Carolina",,,35.0,,,0.0,22.0,1967,23,6
1967-6-24,,Saudi Arabian Airlines,Douglas DC-3,"Khamis Mushait, Saudi Arabia",14.0,3.0,17.0,13.0,3.0,0.0,16.0,1967,24,6
1967-6-30,16:10:00,Thai International,Sud Aviation SE-210 Caravelle III,"Kai Tak, Hong Kong",73.0,7.0,80.0,24.0,0.0,0.0,24.0,1967,30,6
1967-7-06,18:43:00,Philippine Air Lines,Fokker F-27 Friendship 100,"Bacolod, Philippines",17.0,4.0,21.0,17.0,4.0,0.0,21.0,1967,6,7
1967-7-19,11:01:00,Piedmont Airlines / Private,Boeing B-727-22 / Cessna 310,"Near Hendersonville, North Carolina",77.0,5.0,82.0,77.0,5.0,0.0,82.0,1967,19,7
1967-7-19,12:01:00,Air Madagascar,Douglas DC-4-1009,"Tananarive, Malagasy Republic",39.0,3.0,42.0,39.0,3.0,0.0,42.0,1967,19,7
1967-7-25,10:30:00,Vehu Akat,Douglas DC-3,"Near Luang Prabang, Laos",13.0,3.0,16.0,13.0,3.0,0.0,16.0,1967,25,7
1967-7-25,,Taiwan Aviation,Douglas DC-3,"Near Luang Prabang, Laos",15.0,3.0,18.0,15.0,3.0,0.0,18.0,1967,25,7
1967-9-05,02:40:00,Ceskoslovenske Aerolinie,Ilyushin IL-18,"Near Gander, Newfoundland, Canada",61.0,8.0,69.0,33.0,4.0,0.0,37.0,1967,5,9
1967-10-08,09:40:00,Military - U.S. Air Force,Lockheed C130B,"Near Huong Thuy, South Vietnam",18.0,5.0,23.0,18.0,5.0,0.0,23.0,1967,8,10
1967-10-12,07:25:00,British European Airways,de Havilland Comet 4B,"Off Rhodes, Greece",59.0,7.0,66.0,59.0,7.0,0.0,66.0,1967,12,10
1967-10-24,,China Airlines (Taiwan),Douglas DC-3,South Vietnam,13.0,3.0,16.0,13.0,3.0,0.0,16.0,1967,24,10
1967-11-03,11:30:00,Sadia,Handley Page HPR-7 Herald 214,"Near Curitiba, Brazil",20.0,5.0,25.0,16.0,5.0,0.0,21.0,1967,3,11
1967-11-04,22:02:00,Iberia Airlines,Sud Aviation Caravelle 10R,"Fernhurst, Sussex, England",30.0,7.0,37.0,30.0,7.0,0.0,37.0,1967,4,11
1967-11-05,10:35:00,Cathay Pacific Airways,Convair CV-880-22M-3,"Hong Kong, China",116.0,11.0,127.0,1.0,0.0,0.0,1.0,1967,5,11
1967-11-06,18:41:00,Trans World Airlines,Boeing B-707-131,"Cincinnati, Ohio",29.0,7.0,36.0,1.0,0.0,0.0,1.0,1967,6,11
1967-11-16,21:03:00,Aeroflot,Ilyushin IL-18B,"Near Sverdlovsk, Russia",99.0,8.0,107.0,99.0,8.0,0.0,107.0,1967,16,11
1967-11-20,20:57:00,Trans World Airlines,Convair CV-880-22-1,"Cincinnati International Airport, Covington/Hebron, Kentucky",75.0,7.0,82.0,65.0,5.0,0.0,70.0,1967,20,11
1967-11-30,14:30:00,Military - U.S. Air Force,de Havilland Canada C-7A Caribou,"Near Qui Nhon, South Vietnam",22.0,4.0,26.0,22.0,4.0,0.0,26.0,1967,30,11
1967-12-07,,Lao Cathay Airlines,Douglas DC-3,"Muong Soui, Laos",2.0,10.0,12.0,2.0,8.0,0.0,10.0,1967,7,12
1967-12-08,,Faucett,Douglas DC-C-54A,"Carpich Huanuco Mt., Peru",66.0,6.0,72.0,66.0,6.0,0.0,72.0,1967,8,12
1967-12-10,15:25:00,Private,Beechcraft 18H,"Near Madison, Wisconsin",7.0,1.0,8.0,6.0,1.0,0.0,7.0,1967,10,12
1967-12-21,16:00:00,Frontier Airlines,Douglas C-47A,"Denver, Colorado",0.0,2.0,2.0,0.0,2.0,0.0,2.0,1967,21,12
1967-12-25,13:49:00,Thai Airways,Douglas DC-3,"Chiang Mai, Thailand",28.0,3.0,31.0,2.0,2.0,0.0,4.0,1967,25,12
1967-12-30,08:28:00,Aeroflot,Antonov AN-24B,"Liepaja, Latvia",46.0,5.0,51.0,41.0,3.0,0.0,44.0,1967,30,12
1968-1-06,18:27:00,Aeroflot,Antonov An-24B,"Near Olekminsk, Russia",39.0,6.0,46.0,39.0,6.0,0.0,45.0,1968,6,1
1968-1-08,17:00:00,Military - U.S. Marine Corps,Sikorsky CH-53A (helicopter),"Near Quang Tri, South Vietnam",37.0,5.0,42.0,37.0,5.0,0.0,42.0,1968,8,1
1968-1-10,14:00:00,Military - U.S. Marine Corps,Douglas C-54P,"Near Copper Canyon, Nevada",12.0,7.0,19.0,12.0,7.0,0.0,19.0,1968,10,1
1968-1-15,07:54:00,United Arab Airlines,Douglas DC-3,"Zifta, Egypt",0.0,4.0,4.0,0.0,4.0,0.0,4.0,1968,15,1
1968-1-27,,Air Comores,de Havilland DH-114 Heron 1B,"Moroni, Comoro Islands",15.0,1.0,16.0,14.0,1.0,0.0,15.0,1968,27,1
1968-2-07,05:58:00,Canadian Pacific Air Lines,Boeing B-707-138B,"Vancouver, Canada",52.0,9.0,61.0,0.0,1.0,1.0,1.0,1968,7,2
1968-2-07,15:00:00,Military - Indian Air Force,Antonov AN-12BP,"Rohtang Pass, Northern India",98.0,4.0,102.0,98.0,4.0,0.0,102.0,1968,7,2
1968-2-16,21:20:00,Civil Air Transport,Boeing B-727-92C,"Linkuo, Taiwan",52.0,11.0,63.0,18.0,3.0,1.0,21.0,1968,16,2
1968-2-24,,Royal Air Lao,Douglas DC-3,"Ban Napa, Laos",34.0,3.0,37.0,34.0,3.0,0.0,37.0,1968,24,2
1968-2-29,22:43:00,Aeroflot,Ilyushin IL-18D,"Near Bratsk, Russia",75.0,9.0,84.0,74.0,9.0,0.0,83.0,1968,29,2
1968-3-05,08:00:00,Military - U.S. Air Force,Fairchild C-123K,"Near Khe Sanh, South Vietnam",45.0,4.0,49.0,45.0,4.0,0.0,49.0,1968,5,3
1968-3-06,20:32:00,Air France,Boeing B-707-328C,"Basse-Terre, Guadeloupe, West Indies",52.0,11.0,63.0,52.0,11.0,0.0,63.0,1968,6,3
1968-3-08,19:18:00,Air Manila,Fairchild F-27,"Off Panay Island, Philippines",10.0,4.0,14.0,10.0,4.0,0.0,14.0,1968,8,3
1968-3-09,23:17:00,Military - French Air Force,Douglas DC6B,"Near Saint Denis, Reunion",12.0,8.0,20.0,12.0,7.0,0.0,19.0,1968,9,3
1968-3-24,10:59:00,Aer Lingus,Vickers Viscount 803,"Off Wexford Harbor, Ireland",57.0,4.0,61.0,57.0,4.0,0.0,61.0,1968,24,3
1968-3-27,17:57:00,Ozark Air Lines / Private,McDonnell Douglas DC-9 and Cessna 150F,"St. Louis, Missouri",45.0,6.0,51.0,1.0,1.0,0.0,2.0,1968,27,3
1968-3-27,10:31:00,Military - Russian Air Force,MiG-15 UTI,"Near Moscow, Russia",0.0,2.0,2.0,0.0,2.0,0.0,2.0,1968,27,3
1968-4-08,15:35:00,British Overseas Airways,Boeing B-707-465,"Heathrow Airport, London, England",116.0,11.0,127.0,4.0,1.0,0.0,5.0,1968,8,4
1968-4-08,,Ladeco,Douglas DC-3,"Near Coyhaique, Chile",33.0,3.0,36.0,33.0,3.0,0.0,36.0,1968,8,4
1968-4-10,,Aerovias Rojas,Douglas DC-3,"Near Mexico City, Mexico",14.0,4.0,18.0,14.0,4.0,0.0,18.0,1968,10,4
1968-4-19,10:45:00,Military - U.S. Army / Military - U.S. Army,Bell UH-1H / Bell UH-1H (helicopter),"Near Cheo Reo, South Vietnam",,,26.0,,,0.0,26.0,1968,19,4
1968-4-20,20:50:00,South African Airways,Boeing B-707-344C,"Near Windhoek, South-West  Africa (Namibia)",116.0,12.0,128.0,111.0,12.0,0.0,123.0,1968,20,4
1968-4-30,,Military - Pakistan Air Force,Lockheed Martin L-100-10,"Near Chaklala, West Pakistan",18.0,4.0,22.0,18.0,4.0,0.0,22.0,1968,30,4
1968-5-03,15:48:00,Braniff Airlines,Lockheed L188A Electra,"Near Dawson, Texas",80.0,5.0,85.0,80.0,5.0,0.0,85.0,1968,3,5
1968-5-12,07:20:00,Military - U.S. Air Force,Lockheed C-130B Hercules,"Kham Duc, Vietnam",149.0,6.0,155.0,149.0,6.0,0.0,155.0,1968,12,5
1968-5-22,16:51:00,Los Angeles Airways,Sikorsky S-61L helicopter,"Paramount, California",20.0,3.0,23.0,20.0,3.0,0.0,23.0,1968,22,5
1968-5-28,02:44:00,Garuda Indonesia Airlines,Convair CV-990-30A-5,"Near Bombay, India",15.0,14.0,29.0,15.0,14.0,1.0,29.0,1968,28,5
1968-6-12,00:58:00,Pan American World Airways,Boeing B-707-321C,"Calcutta, India",53.0,10.0,63.0,5.0,1.0,0.0,6.0,1968,12,6
1968-6-18,16:50:00,Rinaldo Piaggio,Piaggio PD-808,"San Sebastian, Spain",5.0,1.0,6.0,5.0,1.0,0.0,6.0,1968,18,6
1968-6-25,07:30:00,Military - U.S. Army,Bell UH-1H / Bell UH-1H / Bell UH-1H,"Near Bearcat, South Vietnam",,,29.0,,,0.0,29.0,1968,25,6
1968-6-28,12:46:00,Purdue Airlines Inc.,Douglas DC-3 (C-47-DL),"Vichy, Missouri",23.0,4.0,27.0,1.0,0.0,0.0,1.0,1968,28,6
1968-7-03,,BKS Air Transport,Airspeed AS.57 Ambassador 2,"London, England",0.0,8.0,8.0,0.0,6.0,0.0,6.0,1968,3,7
1968-7-08,,Saudi Arabian Airlines,Convair CV-340-68B,"Near Dhahran, Saudi Arabia",8.0,3.0,11.0,8.0,3.0,0.0,11.0,1968,8,7
1968-7-13,,Sabena,Boeing 707-329C,"Near Lagos, Nigeria",2.0,5.0,7.0,2.0,5.0,0.0,7.0,1968,13,7
1968-7-15,,Varig,Curtiss C-46C,"Gravata, Brazil",0.0,3.0,3.0,0.0,3.0,0.0,3.0,1968,15,7
1968-7-18,,Aerolineas Flecha Austral,Curtiss C-46D,Off Chili,0.0,5.0,5.0,0.0,5.0,0.0,5.0,1968,18,7
1968-8-02,14:06:00,Alitalia,McDonnell Douglas DC-8,"Near Milan, Italy",85.0,10.0,95.0,13.0,0.0,0.0,13.0,1968,2,8
1968-8-04,08:48:00,North Central Airlines / Private,Convair CV-580 / Cessna 150,"Milwaukee, Wisconsin",10.0,5.0,15.0,2.0,1.0,0.0,3.0,1968,4,8
1968-8-09,13:05:00,British Eagle International Airlines,Vickers Viscount 739A,"Pfaffenhofen, Germany",44.0,4.0,48.0,44.0,4.0,0.0,48.0,1968,9,8
1968-8-10,07:57:00,Piedmont Airlines,Fairchild-Hiller FH-227B,"Charleston, West Virginia",34.0,3.0,37.0,32.0,3.0,0.0,35.0,1968,10,8
1968-8-14,09:35:00,Los Angeles Airways,Sikorsky S-61L helicopter,"Compton, California",18.0,3.0,21.0,18.0,3.0,0.0,21.0,1968,14,8
1968-8-18,09:20:00,United Arab Airlines,Antonov AN-24V,"Off Port Said, Egypt",33.0,7.0,40.0,33.0,7.0,0.0,40.0,1968,18,8
1968-8-20,01:30:00,Linea Aeropostal Venezolana,Hawker Siddeley HS-748-215-2,"Near Maturin, Venezuela",4.0,3.0,7.0,2.0,2.0,0.0,4.0,1968,20,8
1968-8-31,,Westwing,de Havilland Canada DHC-3 Otter,"Near Odda, Norway",5.0,1.0,6.0,4.0,1.0,0.0,5.0,1968,31,8
1968-9-03,20:30:00,Bulair TABSO,Ilyushin IL-18,"Near Burgas, Bulgaria",82.0,7.0,89.0,42.0,5.0,0.0,47.0,1968,3,9
1968-9-08,14:55:00,Far Aviation - Air Taxi / Speeds Flying - Air Taxi,Cessna 402 / Piper PA-28,"Flushing, New York",7.0,2.0,9.0,1.0,1.0,0.0,2.0,1968,8,9
1968-9-11,10:34:00,Air France,Sud-Aviation Caravelle 3,"Off Cap d'Antibes, France",89.0,6.0,95.0,89.0,6.0,0.0,95.0,1968,11,9
1968-9-28,,Pan African Airlines,Douglas C-54B,"Port Harcourt, Biafra, Nigeria",55.0,2.0,57.0,55.0,2.0,1.0,57.0,1968,28,9
1968-10-08,08:37:00,Aerovias del Valle,Britten-Norman BN-2 Islander,"Puerto Cortes, Costa Rica",9.0,1.0,10.0,9.0,1.0,0.0,10.0,1968,8,10
1968-10-11,16:20:00,Ceskoslovenske Aerolinie,Avia 14-40,"Near Prague, Czechoslovakia",36.0,4.0,40.0,8.0,3.0,0.0,11.0,1968,11,10
1968-10-20,,Cruzeiro,Douglas C-47A-25,"Feijó, Brazil",16.0,3.0,19.0,16.0,3.0,0.0,19.0,1968,20,10
1968-10-21,06:00:00,Military - U.S. Air Force,Douglas C-47D,"Near Ban Me Thuot, South Vietnam",12.0,11.0,23.0,12.0,11.0,0.0,23.0,1968,21,10
1968-10-25,17:17:00,Northeast Airlines,Fairchild-Hiller FH227C,"Hanover, New Hampshire",39.0,3.0,42.0,30.0,2.0,0.0,32.0,1968,25,10
1968-11-22,01:24:00,Japan Air Lines,McDonnell Douglas DC-8-62,"Off San Francisco, California",96.0,11.0,107.0,0.0,0.0,0.0,0.0,1968,22,11
1968-11-23,19:59:00,Cable Commuter,de Havilland Canada DHC-6 Twin Otter 200,"Santa Ana, California",7.0,2.0,9.0,7.0,2.0,0.0,9.0,1968,23,11
1968-11-25,15:33:00,Air America,Curtiss C-46D-20-CU,"Savannakhet, Laos",25.0,3.0,28.0,23.0,3.0,0.0,26.0,1968,25,11
1968-12-02,09:36:00,Wien Consolidated Airlines,Fairchild F-27B,"Pedro Bay, Alaska",36.0,3.0,39.0,36.0,3.0,0.0,39.0,1968,2,12
1968-12-12,22:02:00,Pan American World Airways,Boeing B-707-321B,"Near Caracas, Venezuela",42.0,9.0,51.0,42.0,9.0,0.0,51.0,1968,12,12
1968-12-24,20:12:00,Allegheny Airlines,Convair CV-580,"Bradford, Pennsylvania",41.0,6.0,47.0,17.0,3.0,0.0,20.0,1968,24,12
1968-12-24,04:30:00,Interior Airways,Lockheed L-100 Hercules,"Prudhoe Bay, Alaska",0.0,4.0,4.0,0.0,2.0,0.0,2.0,1968,24,12
1968-12-26,06:15:00,Pan American World Airways,Boeing 707-321CF,"Elmendorf Air Force Base, Alaska",0.0,3.0,3.0,0.0,3.0,0.0,3.0,1968,26,12
1968-12-26,23:20:00,Exportada De Sal S.A.,Douglas DC-3,"Ensenada, Mexico",10.0,2.0,12.0,10.0,2.0,0.0,12.0,1968,26,12
1968-12-27,20:22:00,North Central Airlines,Convair CV-580,"Chicago, Illinois",41.0,4.0,45.0,24.0,3.0,1.0,27.0,1968,27,12
1968-12-31,,Servicios Aéreos Especiales,Douglas DC-3,"Near Ciudad Victoria, Mexico",22.0,4.0,26.0,22.0,4.0,0.0,26.0,1968,31,12
1968-12-31,08:30:00,MacRobertson Miller Airlines,Vickers Viscount 720,"Port Hedland, WA, Australia",21.0,5.0,26.0,21.0,5.0,0.0,26.0,1968,31,12
1969-1-02,12:43:00,ERA Helicopter,Bell 205A,"Tyonek, Alaska",1.0,1.0,2.0,1.0,1.0,0.0,2.0,1969,2,1
